007XE,2kr3r/p1p1bpp1/2p2n1p/8/8/1P6/P1P1RPPP/RNB3K1 w - - 1 16,e2e7 d8d1 e7e1 d1e1,979,144,69,14,backRankMate fork mate mateIn2 middlegame short,https://lichess.org/f4f7UwiT#31
00baZ,r7/8/p1k5/1p1p1pn1/3R3p/2P1P2P/5P2/R5K1 w - - 0 31,d4h4 g5f3 g1g2 f3h4,979,96,95,209,crushing endgame fork short,https://lichess.org/tNXaI1nN#61
00EBZ,3rr1k1/p4pp1/1pp4p/3pPQ2/1P3P2/2P3qP/P2R2P1/5RK1 w - - 1 24,f1f3 g3e1 g1h2 e1d2,980,76,100,839,crushing endgame fork short,https://lichess.org/FrMf0UcF#47
00T85,8/8/8/8/8/4K3/1k3Q2/1q6 b - - 5 53,b2c1 f2d2,981,75,100,155,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/j3dOR5SJ/black#106
0070J,r4rk1/ppq2ppp/2nbp1b1/3p4/3Pn3/2PB1N1P/PP3PP1/R1BQRNK1 b - - 4 14,e4f2 g1f2 g6d3 d1d3,987,89,61,73,advantage hangingPiece middlegame short,https://lichess.org/SHqFVu02/black#28
003jv,1R6/1p2k2p/p2n2p1/4K3/8/6P1/P6P/8 w - - 10 37,b8h8 d6f7 e5e4 f7h8,988,80,89,331,crushing endgame fork short,https://lichess.org/n0UvwK36#73
00eC6,2kr4/1p3p2/1P6/Q1ppP3/3NnPqp/8/P5KP/2R1R3 w - - 1 29,g2h1 e4f2,989,128,83,15,master mate mateIn1 middlegame oneMove,https://lichess.org/Z0Kq2Ar8#57
00aBq,r2r2k1/pp3ppp/1qn2b2/3R4/4QB2/1P3N2/P4PPP/4R1K1 b - - 0 18,d8d5 e4e8 a8e8 e1e8,990,87,96,247,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/0AybhVJm/black#36
00JO7,5rk1/ppq3pR/4p1r1/3p4/8/2P4Q/PP3RPP/6K1 b - - 0 22,c7c5 h7h8,990,76,89,68,endgame mate mateIn1 oneMove,https://lichess.org/Vd3DWn3Y/black#44
00bns,5nk1/1pp2ppp/p5q1/4PN2/2P2Q2/1P1rBP1P/r4P1K/4R3 b - - 5 30,f8e6 f5e7 g8f8 e7g6,991,137,67,29,crushing fork master middlegame pin short,https://lichess.org/qMrSgl2S/black#60
01akv,7r/p1Q2k1p/1p4p1/2pq1r2/3p4/2PP4/PP3P1P/4RRK1 b - - 4 24,f7f6 c7e7,991,77,99,1186,endgame mate mateIn1 oneMove,https://lichess.org/ebzMkU8Q/black#48
00VSe,6nr/1pN2ppp/p2Qbk2/2B1p3/3nq3/8/PP2BPPP/5K1R w - - 8 19,c5d4 e4b1 e2d1 b1d1,992,76,93,412,mate mateIn2 middlegame short,https://lichess.org/xBVkshTD#37
007Rn,4r1k1/p4p1p/1p6/6q1/3P2n1/P4Q2/1P1B2P1/7K w - - 0 34,d2g5 e8e1 f3f1 e1f1,994,81,75,71,endgame mate mateIn2 short,https://lichess.org/L9kH7FqT#67
00q8C,1rb3k1/p2q2bp/2p4r/2P1p1p1/3pPp2/1P1P1P2/PB1NN1nP/1R2QRK1 w - - 0 22,g1g2 d7h3 g2g1 h3h2,994,76,100,355,mate mateIn2 middlegame short,https://lichess.org/yArItGfX#43
01f6o,r3kb1r/pp1qp1p1/2npNp2/7p/4Q3/6P1/PPP1PPKP/R1B2R2 b kq - 3 13,h5h4 e4g6,995,76,100,351,mate mateIn1 middlegame oneMove,https://lichess.org/XN9vU90M/black#26
00Htd,rnbqk2r/1p3ppp/p4b2/2Pp4/8/2N2N2/PP2PPPP/R2QKB1R w KQkq - 0 9,d1d5 f6c3 b2c3 d8d5,997,76,100,64,crushing intermezzo opening short,https://lichess.org/ZWQwqa9S#17
00slf,1k2Rr2/p1pp4/1p1b4/3Q1pP1/qP3P2/2P4P/6K1/4R3 b - - 5 41,f8e8 e1e8,998,165,-50,13,endgame mate mateIn1 oneMove,https://lichess.org/HpuY1k0j/black#82
00pmn,8/P6p/6p1/1k6/3pq3/1PP5/6PP/3Q2K1 w - - 0 35,d1d4 e4e1,1001,76,100,1249,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/KY5B8aXb#69
00WcO,r1b1kb1r/ppp4p/3p1q1p/1B1Qp3/4P3/2N5/PPP2PPP/R3K2R b KQkq - 1 10,c7c6 b5c6 b7c6 d5c6,1001,76,75,251,crushing middlegame short,https://lichess.org/azvNmdyf/black#20
003o0,r1bqk2r/pp1nbppp/3p4/1B1p4/3P1B2/8/PPP2PPP/R2QK1NR w KQkq - 2 9,g1f3 d8a5 d1d2 a5b5,1003,76,100,390,advantage fork master opening short,https://lichess.org/Ae0t9V1Z#17
01RPQ,1Q6/2Pk4/p3pp1p/3q2p1/1p6/1P2P1P1/5P1P/6K1 b - - 2 42,d5c6 b8d8,1003,83,81,88,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/GAWpyeOU/black#84
017qa,3rr1k1/p1n2pp1/1p1q3p/2pBR3/8/5N1P/PP2QPP1/4R1K1 b - - 0 21,c7d5 e5e8 d8e8 e2e8,1007,81,77,126,crushing kingsideAttack middlegame short,https://lichess.org/pGU3yS3n/black#42
0092z,2r3k1/2qR1ppp/p7/2p2Q2/P7/7P/5PP1/6K1 b - - 3 26,c7c6 f5f7 g8h8 f7g7,1008,76,100,289,endgame mate mateIn2 short,https://lichess.org/fjaha7q0/black#52
016nI,r1bq1rk1/pp3ppp/n2N4/b2p3n/2pP1B2/2P2N2/PP2BPPP/R2Q1RK1 w - - 3 12,f4g3 h5g3 h2g3 d8d6,1009,85,81,72,advantage capturingDefender middlegame short,https://lichess.org/lFOqEONd#23
017c1,8/8/8/1p6/4k3/2p4P/rP2RK2/8 b - - 1 49,e4d4 b2c3 d4c3 e2a2,1009,87,94,1243,crushing discoveredAttack endgame rookEndgame short,https://lichess.org/xat94cnU/black#98
001om,5r1k/pp4pp/5p2/1BbQp1r1/6K1/7P/1PP3P1/3R3R w - - 2 26,g4h4 c5f2 g2g3 f2g3,1010,79,89,213,mate mateIn2 middlegame short,https://lichess.org/VWOIWtIh#51
01oz9,1k6/1p6/pK4p1/7p/P1P5/4R1P1/6r1/8 b - - 1 35,g2d2 e3e8 d2d8 e8d8,1013,141,43,17,endgame mate mateIn2 rookEndgame short,https://lichess.org/uxLPTKFb/black#70
01m8C,r4rk1/ppQ2pp1/3p2q1/1P1B4/3P4/P3n1P1/7P/R4RK1 w - - 0 24,d5f7 f8f7 c7f7 g6f7 f1f7 g8f7,1018,98,94,56,advantage long middlegame,https://lichess.org/PGYgO9Rf#47
00zg2,3r1rk1/p1N2ppp/1p1P4/4n3/4P1q1/P1Q5/3R2PP/3R2K1 b - - 5 28,e5f3 c3f3,1019,218,-100,3,crushing middlegame oneMove,https://lichess.org/3bQtELrC/black#56
01axW,r5k1/4rpp1/p2b1R2/1ppPq1N1/8/2NQ3P/PP6/5RK1 b - - 0 24,g7f6 d3h7 g8f8 h7h8,1019,80,81,63,mate mateIn2 middlegame short,https://lichess.org/LrYBJ11m/black#48
00pSv,5k2/5p1p/6p1/1p2q3/2p1p1n1/1P2P3/P1R1QPPP/6K1 w - - 0 26,e2g4 e5a1 c2c1 a1c1 g4d1 c1d1,1020,93,86,29,backRankMate endgame long mate mateIn3,https://lichess.org/AE7pbh2M#51
01iaw,8/p2r1k1p/8/8/4P3/3p2P1/PP3K1P/3B4 b - - 3 32,f7e6 d1g4 e6e5 g4d7,1020,75,100,338,crushing endgame short skewer,https://lichess.org/fJz63hMQ/black#64
01G6T,5rk1/1p1b3p/p2pN2q/2pP2p1/2P3nP/1P4P1/P5B1/4QR1K b - - 1 30,g5h4 f1f8 h6f8 e6f8,1021,75,86,507,crushing kingsideAttack middlegame short,https://lichess.org/d4XkLc0L/black#60
01UpP,8/pB5p/6pk/5p2/1P3P1P/P3r1n1/3R3K/8 w - - 0 41,a3a4 g3f1 h2g2 f1d2,1022,78,92,142,crushing endgame fork short,https://lichess.org/3RLbs3zb#81
014OS,8/p7/1b6/1Kp5/2P2pk1/1P6/5P1B/8 w - - 0 37,f2f3 g4f3 b3b4 c5b4,1023,90,93,230,bishopEndgame crushing endgame short,https://lichess.org/iqvWcZe5#73
01J3E,4r1k1/pb3ppp/1p2r1q1/8/3QP3/2B4P/PP2R1P1/4R1K1 b - - 0 24,e6e4 e2e4 b7e4 e1e4,1025,79,92,82,crushing middlegame short,https://lichess.org/JNbKXKKD/black#48
00bWA,2r1r1k1/3qbppp/pB6/3ppP2/2p1Q3/P6P/BPP3P1/R4RK1 w - - 0 22,e4e5 e7c5 e5d4 c5d4,1026,84,90,363,crushing middlegame short,https://lichess.org/JvdmqrAX#43
00RYH,1k5r/ppp1R2p/3r1p2/5Q2/3p4/2qP4/2P2PPP/2K1R3 b - - 5 26,d6a6 e7e8 h8e8 e1e8,1028,82,89,110,backRankMate endgame mate mateIn2 short,https://lichess.org/qGI2u50w/black#52
00WNb,8/8/1KpB4/Pb6/1P5p/5k2/8/8 b - - 3 55,f3g2 a5a6 g2f3 a6a7,1028,75,83,235,advancedPawn bishopEndgame crushing endgame master short,https://lichess.org/y1pq4fXt/black#110
01NZ8,r1b1kb1r/pp3ppp/4p3/qNpn4/8/P2Q2B1/1PP2PPP/1K1R2NR b kq - 0 13,c8d7 b5c7 a5c7 g3c7,1028,166,-4,10,crushing fork opening short,https://lichess.org/q5tbSjgO/black#26
00Tdk,r6r/4kppp/2pNpnq1/p1P1n3/8/B3P3/PP2QPPP/3R1RK1 w - - 7 20,e2d2 e5f3 g1h1 f3d2,1030,81,94,532,crushing middlegame pin short,https://lichess.org/UgDWX5rx#39
01U8B,2k4r/Qppq2pp/1n3p2/4p3/2p5/2br1NBP/PP3PPK/3R3R w - - 0 24,b2c3 d3d1 h1d1 d7d1,1032,91,33,83,crushing middlegame short,https://lichess.org/nPO4QL3Z#47
01oGn,N1b4r/pp2kppp/4p3/8/3P4/2q1P3/2pN1PPP/R1Q1KB1R w KQ - 6 19,c1a3 c3a3 a1a3 c2c1q,1038,78,96,2276,advancedPawn crushing middlegame promotion short,https://lichess.org/ZSeuF5Vy#37
01Qwv,5rk1/p3Q1pp/2p5/3q4/4p1B1/6PP/4P1K1/8 b - - 3 31,d5d1 g4e6 g8h8 e7f8,1038,74,100,358,deflection endgame mate mateIn2 short,https://lichess.org/hT9Udn33/black#62
000rO,3R4/8/K7/pB2b3/1p6/1P2k3/3p4/8 w - - 4 58,a6a5 e5c7 a5b4 c7d8,1039,80,85,53,crushing endgame fork short,https://lichess.org/tzeeBEc2#115
00QCD,3r1rk1/1Q3ppp/1q2pb2/8/1P1N4/4P1P1/3B1PBP/R5K1 b - - 0 23,b6b7 g2b7 f6d4 e3d4,1039,76,91,120,advantage middlegame short,https://lichess.org/AFf6cmqa/black#46
00rYm,2r3k1/R4pp1/1p2p2p/1q2P3/3Pp3/1p2P2P/5QP1/6K1 b - - 1 34,b3b2 f2f7 g8h8 f7g7,1039,76,87,210,endgame mate mateIn2 short,https://lichess.org/qW5kfHMk/black#68
01GQI,8/5p2/1kbB2p1/4Pp1p/p2P1P2/1pR3P1/1Kn4P/8 b - - 13 58,c2d4 d6c5 b6c7 c5d4,1039,75,88,210,crushing endgame fork short,https://lichess.org/URyEHRKp/black#116
00xmm,r6r/ppk3pp/2pN4/4P3/1b6/6PQ/PP3PKP/R1Bq4 b - - 2 24,b4d6 e5d6 d1d6 c1f4 d6f4 g3f4,1041,81,91,136,advantage long middlegame pin,https://lichess.org/Pci9z8kp/black#48
00IYH,rnbq1rk1/ppp2pp1/3p1n1p/2b1p2N/2B1P3/3P4/PPP2PPP/RNBQ1RK1 b - - 2 7,c8g4 h5f6 d8f6 d1g4,1042,75,98,1351,advantage kingsideAttack opening short,https://lichess.org/D9n0j4f5/black#14
00QHM,6k1/pp3rpp/4Nb2/4p3/1B1r4/6PK/PP5P/2R5 b - - 0 28,d4b4 c1c8 f6d8 c8d8 f7f8 d8f8,1044,80,92,131,endgame long mate mateIn3,https://lichess.org/VyUHT6ng/black#56
01Nbh,2r3k1/P4pp1/4p2p/3p4/4n3/2q3P1/2P1QP1P/1R5K b - - 2 24,c8a8 b1b8 a8b8 a7b8q,1046,81,92,456,advancedPawn crushing endgame promotion short,https://lichess.org/Pt8APZeL/black#48
006yP,6R1/8/Kpk1p3/1p1pP3/6P1/PPP1r3/8/8 b - - 3 40,e3c3 g8c8 c6d7 c8c3,1047,117,100,13,crushing endgame master rookEndgame short skewer,https://lichess.org/vf9MOLH1/black#80
00sO1,1k1r4/pp3pp1/2p1p3/4b3/P3n1P1/8/KPP2PN1/3rBR1R b - - 2 31,b8c7 e1a5 b7b6 f1d1,1052,76,100,211,advantage discoveredAttack master middlegame short,https://lichess.org/vsfFkG0s/black#62
00tKA,3rr1k1/q3pp1p/p1p3p1/2P3N1/8/5P2/Q5PP/4n2K b - - 0 37,a7c5 a2f7 g8h8 f7h7,1052,97,82,31,endgame mate mateIn2 short,https://lichess.org/SeeUP8Wx/black#74
01cUP,3r2nr/p1p1kpp1/Qp5p/2b3q1/8/2N5/PP3PPP/R3R1K1 b - - 1 20,e7f6 c3e4 f6g6 e4g5,1052,77,97,411,advantage fork middlegame short,https://lichess.org/J0cShPYb/black#40
00iyx,2kr1b1r/pp3ppp/2p1pq2/6B1/2P3Q1/7P/P4PP1/1R3RK1 b - - 3 19,f6g6 g5d8 g6g4 h3g4,1053,80,98,639,advantage middlegame short,https://lichess.org/vut9HU3T/black#38
00mvr,7r/ppp1Nk1p/2n5/8/8/2P2pP1/P6P/R1Br1BK1 b - - 0 20,f7e7 c1g5 e7e6 a1d1,1054,78,100,140,crushing discoveredAttack endgame master short,https://lichess.org/R3FdESiy/black#40
00QY3,2k3r1/pp5p/4p3/2p2p2/2P5/P4P1q/1PQ1RR1b/7K w - - 0 32,f2h2 h3f1,1055,76,86,277,endgame master mate mateIn1 oneMove,https://lichess.org/Ip4qQXo1#63
01ayA,r3r1k1/p4ppp/2p5/3p4/3bbPP1/2N4q/PPPQ3N/4RRK1 w - - 2 22,d2d4 h3g2,1055,99,81,45,mate mateIn1 middlegame oneMove,https://lichess.org/w6R9zYaz#43
00k6k,r2q1rk1/p1p1bpp1/2p1bn1p/8/2Pp3B/1PNBPP2/P5PP/R2Q1RK1 w - - 0 14,e3d4 d8d4 h4f2 d4c3,1056,76,84,191,advantage fork opening short,https://lichess.org/JsKisVgT#27
01GXf,r3k2r/pR2bppp/4p3/3N4/8/8/P4PPP/4R1K1 b kq - 0 20,e7f6 d5c7 e8f8 c7a8,1056,75,97,584,crushing endgame fork short,https://lichess.org/iduwCdmp/black#40
01OKt,r2q1r2/pp1k4/2p4Q/3pn3/8/2P3PP/PP1N4/2KR1R2 w - - 2 28,f1e1 e5d3 c1c2 d3e1,1057,90,64,182022,advantage fork middlegame short,https://lichess.org/0UAYPkWO#55
01Zrc,3r3k/1b3p1p/4n3/pp2N1Pp/8/3P2R1/PP4B1/6K1 b - - 4 34,b7g2 e5f7 h8g7 f7d8,1057,78,92,371,crushing endgame fork short,https://lichess.org/bdiqU2k1/black#68
00Gt0,R7/4k3/5p2/3p2p1/4b2p/2K1P2P/5PP1/8 w - - 2 47,f2f3 d5d4 c3d4 e4a8,1059,77,83,101,crushing discoveredAttack endgame master short,https://lichess.org/5OO7Wczb#93
01bSB,8/8/p7/k1Q5/2K5/8/8/7q b - - 1 52,a5a4 c5b4,1059,79,95,705,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/81CUVIR4/black#104
01QLj,5rk1/p4ppp/7q/4p3/1PP2b2/P4Q2/3r2PP/2B1RR1K w - - 3 23,c1d2 h6h2,1061,76,96,737,mate mateIn1 middlegame oneMove,https://lichess.org/DmZEfOWZ#45
01Hgu,2k5/p1p5/r6q/3b4/8/3P4/PPP2P1P/R1B2RK1 w - - 0 31,c1h6 a6g6 h6g5 g6g5,1063,78,96,3225,endgame fork mate mateIn2 short,https://lichess.org/9laF2Tml#61
003jb,r3kb1r/p4ppp/b1p1p3/3q4/3Q4/4BN2/PPP2PPP/R3K2R b KQkq - 0 11,c6c5 d4a4 a6b5 a4b5,1064,75,100,392,crushing fork middlegame short,https://lichess.org/960EzUS0/black#22
01kY6,6k1/8/6pr/5p2/1P1R1P2/8/3K4/8 b - - 0 47,h6h7 d4d8 g8f7 d8d7,1064,94,82,53,crushing endgame master rookEndgame short,https://lichess.org/cbDIHaXM/black#94
00nCh,3r1rk1/ppp2pp1/8/3nP3/2PPN1q1/3Q4/PP6/5K1R b - - 0 24,d5f4 e4f6 g7f6 d3h7,1065,76,99,2183,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/VIoIroOG/black#48
00cW9,rn2kb1r/1bq2pp1/p3p2p/1p1nP3/2pP3B/2N2N2/1P1QBPPP/R4RK1 b kq - 1 13,f8b4 c3d5 b7d5 d2b4,1066,82,96,547,advantage capturingDefender discoveredAttack middlegame short,https://lichess.org/gmYIh1Kp/black#26
00yLn,2k1b3/pp6/2p1N1p1/2P2p2/3K4/P4r2/8/R7 b - - 1 31,e8f7 e6g5 f7d5 g5f3,1070,258,100,12,endgame equality fork short,https://lichess.org/JgcSpYyU/black#62
00yxD,3r2rk/1b3p1Q/p1q2Pp1/1p6/6P1/P2BR3/1PP2R1P/6K1 b - - 0 28,h8h7 e3h3,1071,79,93,207,master mate mateIn1 middlegame oneMove,https://lichess.org/oxu2DM5K/black#56
00nji,3R2k1/5pp1/2b4p/2b5/p1P5/P4P1P/6P1/5K2 b - - 4 36,g8h7 d8c8 c5a3 c8c6,1072,79,96,850,advantage endgame short,https://lichess.org/ZaRB691n/black#72
001wr,r4rk1/p3ppbp/Pp1q1np1/3PpbB1/2B5/2N5/1PPQ1PPP/3RR1K1 w - - 4 18,f2f3 d6c5 g1h1 c5c4,1074,74,100,422,advantage fork master masterVsMaster middlegame short,https://lichess.org/KnJ2mojX#35
00Sz9,1r4k1/p4ppp/4p3/p5n1/4P3/1P1N1PPq/QB3b1P/R5K1 w - - 0 30,d3f2 g5f3 g1h1 h3h2,1076,74,97,366,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/mJ2prRw1#59
00Ydr,r2qkb1r/p2p2pb/1p1PpN2/2p1Pp2/2P2P1P/4K3/PP2B1P1/3Q3R b kq - 2 21,g7f6 e2h5 h7g6 h5g6,1076,89,80,34,mate mateIn2 middlegame short,https://lichess.org/3hQsr2bX/black#42
01Pjd,6r1/1pp5/p2kp2R/3b1p2/3P1N2/P1P3rP/1P4PK/6R1 w - - 2 34,g1e1 g3g2 f4g2 g8g2,1076,81,95,444,crushing endgame short,https://lichess.org/Cvd7ZMxY#67
00AoZ,8/1R6/p1pk4/6bp/1QP5/P7/KP6/3r2q1 b - - 2 44,g1c5 b7d7 d6d7 b4c5,1084,75,97,1835,advantage deflection endgame short,https://lichess.org/356BAYqk/black#88
019DY,rnb1k1nB/ppp2p1p/8/8/7q/1P3pb1/P1PPP2P/RN1QKB1R w KQq - 0 9,h2g3 h4g3,1084,183,-67,7,mate mateIn1 oneMove opening,https://lichess.org/M6zRIUyg#17
01ESO,1r3n2/p3p1kp/3p1n1N/1p3P1R/2r3P1/3B1P2/PPP5/1K1R4 w - - 1 27,g4g5 f6h5 d3c4 b5c4,1088,80,96,349,advantage middlegame short,https://lichess.org/0uV7SRFm#53
00Tge,8/5k2/8/1p1p2pN/1PpP1nP1/2P1KP2/8/8 b - - 10 58,f4h5 g4h5 f7g7 f3f4,1089,75,100,137,crushing endgame short,https://lichess.org/Jri9vZwO/black#116
01eK0,8/7k/6p1/R6p/P2b4/1b3P1P/6P1/6K1 w - - 2 37,g1f1 b3c4 f1e1 d4c3 e1f2 c3a5,1090,87,96,115,crushing endgame fork long,https://lichess.org/umgeIwTg#73
00DEc,8/p5pk/1p3b1p/3r3P/6P1/3nBN2/P4PK1/4R3 w - - 3 30,e1d1 d3f4 e3f4 d5d1,1092,76,87,163,crushing discoveredAttack endgame short,https://lichess.org/T0mRW37D#59
00f99,6k1/p4p2/1p5R/3r2p1/1P2b1P1/P3B2P/5P2/6K1 w - - 1 35,h6h5 d5d1 g1h2 d1h1 h2g3 h1g1,1094,80,82,58,advantage endgame long,https://lichess.org/2eLSy15i#69
00nZE,r1b1r1k1/pp1p1p1Q/2n2Bp1/2p1qp2/2B1P3/3P1R2/PPP3PP/R5K1 b - - 0 16,g8h7 f3h3 h7g8 h3h8,1094,75,100,157,mate mateIn2 middlegame short,https://lichess.org/E33kjLxE/black#32
00MGA,r3r1k1/6b1/p2Nn2p/1P1Qp3/6nq/2P5/1PB2PP1/R1B1R1K1 w - - 1 30,g2g3 h4h2 g1f1 h2f2,1095,96,100,29,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/dsGjft94#59
0048h,4r3/p5k1/2p2R1p/2Pp4/1P1pr1P1/P6P/8/3R3K w - - 1 35,f6c6 e4e1 d1e1 e8e1 h1g2 d4d3,1099,133,86,12,crushing endgame exposedKing long rookEndgame,https://lichess.org/dq15P00L#69
013Pe,2r3k1/1p3ppp/p3p3/6P1/7P/2BnP3/PPr2P2/R2K1R2 b - - 7 20,d3f2 d1c2,1100,129,57,16,crushing endgame hangingPiece oneMove,https://lichess.org/8LBf7IzD/black#40
01ghr,8/8/5k2/6p1/r2RK1P1/5P2/8/8 b - - 51 68,a4d4 e4d4 f6e6 d4e4,1105,83,95,156,crushing defensiveMove endgame short zugzwang,https://lichess.org/KxPFdOcY/black#136
01nWg,r2qk2r/ppp1bpp1/4b3/7p/3nP3/2P3P1/P2NP1BP/R1BQ1RK1 w kq - 0 13,c3d4 d8d4 e2e3 d4a1,1105,91,90,33,advantage fork opening short,https://lichess.org/wf4bcRjj#25
002Cw,r7/2p2r1k/p2p1q1p/Pp1P4/1P2P3/2PQ4/6R1/R5K1 b - - 2 28,f7g7 e4e5 f6g6 g2g6,1106,76,94,624,crushing discoveredAttack endgame short,https://lichess.org/lxiSa85s/black#56
00gSv,r2qk2r/1p5p/p2b1p2/3p1Q2/3Bn3/P3P2P/2P2PP1/RN2K1NR w KQkq - 1 16,f5d5 d6b4 a3b4 d8d5,1106,80,79,89,advantage discoveredAttack middlegame short,https://lichess.org/TKSc9fWZ#31
00PGi,3r1q1k/pppb2pp/2np4/6N1/5B2/1Q4P1/PP4PP/4R2K b - - 11 24,b7b6 g5f7 f8f7 b3f7,1107,79,95,809,crushing fork middlegame short,https://lichess.org/qzZ4hC7X/black#48
00nQp,r5k1/pp1qrppp/2nb1n2/6N1/3P1p2/2P5/PPQN2PP/R1B2RK1 w - - 4 15,d2e4 f6e4 c2e4 e7e4,1109,77,98,654,crushing middlegame short,https://lichess.org/M8VH9NaD#29
0009B,r2qr1k1/b1p2ppp/pp4n1/P1P1p3/4P1n1/B2P2Pb/3NBP1P/RN1QR1K1 b - - 1 16,b6c5 e2g4 h3g4 d1g4,1111,75,85,500,advantage middlegame short,https://lichess.org/4MWQCxQ6/black#32
00qqD,r3k2r/ppp2Bp1/2n5/2p1p2p/4P1n1/3P1N1q/PPP2P1N/R3QRK1 b kq - 0 14,e8f7 f3g5 f7g8 g5h3,1111,85,94,273,crushing fork middlegame short,https://lichess.org/SJ9o4Klb/black#28
01EuL,3Q4/5pk1/5P2/4K2p/P2P4/2q1p3/5r2/8 b - - 0 52,g7g6 d8g8 g6h6 g8g7,1113,79,93,121,endgame mate mateIn2 short,https://lichess.org/RG5h38pt/black#104
00d8a,r1b1k2r/1p3p2/p1pqp3/2b2Ppp/4P1n1/2NB3P/PPP3P1/R2QBR1K w kq - 1 15,d1f3 d6h2,1114,75,89,369,master mate mateIn1 middlegame oneMove,https://lichess.org/nWjnzIeC#29
00PrK,r7/7R/P3k3/4p2p/3b2p1/3K4/8/5R2 b - - 7 55,a8a6 h7h6 e6d5 h6a6,1114,78,90,146,crushing endgame short skewer,https://lichess.org/N9FWAV9a/black#110
00Hxb,1rbr1k2/p4ppp/2B5/2pR1NP1/2P5/P7/7P/4R1K1 b - - 0 27,d8d5 e1e8,1115,79,92,1080,endgame mate mateIn1 oneMove,https://lichess.org/FW9LwaHK/black#54
011ki,4rk2/p3qppp/1p6/3QN3/P2P2P1/6KP/8/8 b - - 0 31,f7f6 e5d7 e7d7 d5d7,1117,80,57,35,crushing endgame short,https://lichess.org/pKNaiZMw/black#62
01GKn,2r2rk1/pbb1qp1p/1pn1p1p1/8/1P1PN3/P2BP2R/2Q1N1PP/5RK1 b - - 3 20,c6b8 e4f6 e7f6 f1f6,1117,86,94,353,crushing kingsideAttack middlegame short,https://lichess.org/uBkKtvl9/black#40
00o9U,r1b2r2/pp2bpkp/1qn1p2p/3pP3/3P4/5N2/PP1QBPPP/R3KN1R w KQ - 6 12,f1g3 e7b4 e1c1 b4d2,1118,90,88,27,crushing master middlegame pin short,https://lichess.org/0UQd6mHW#23
00Bm8,8/6kp/4b1q1/1p6/1PpPp2Q/2P1P3/r2N2P1/5RK1 w - - 7 34,d2e4 g6g2,1119,76,84,317,endgame master mate mateIn1 oneMove,https://lichess.org/ynNNLRgG#67
01bhr,8/R1R2ppk/3qp1bp/pB6/P7/4P2P/5QPK/3r4 w - - 11 34,f2g3 d1h1 h2h1 d6g3,1120,83,93,180,advantage deflection middlegame short,https://lichess.org/Udi1oVk2#67
00WnZ,r1b1kb1r/pp2q3/2n3p1/2p1P2p/5Q2/1P2pN2/PBP3PP/2KR1B1R w kq - 0 16,f4e3 f8h6 e3h6 h8h6,1124,85,88,108,advantage middlegame pin short,https://lichess.org/N1ZbVg79#31
00KMV,1r3k2/1p1q1p2/p2p1np1/2pP2bp/2P1P1n1/1PQ3P1/P3N1K1/3N1R1R b - - 11 28,f6e4 c3h8 f8e7 h8b8,1125,76,95,1844,crushing middlegame short skewer,https://lichess.org/zMA7YEmv/black#56
010Tt,8/2k3p1/1p4p1/3pP1P1/1KnP2P1/Pp6/1B6/8 w - - 8 38,b2c3 b3b2 c3b2 c4b2,1126,75,82,63,advancedPawn crushing endgame short,https://lichess.org/DUU283zC#75
001Wz,4r1k1/5ppp/r1p5/p1n1RP2/8/2P2N1P/2P3P1/3R2K1 b - - 0 21,e8e5 d1d8 e5e8 d8e8,1128,81,87,53,backRankMate endgame mate mateIn2 short,https://lichess.org/84RH3LaP/black#42
01c49,4r2k/ppp5/6p1/3Bn1Np/3B1r2/3P4/PPP1K3/R7 w - - 0 29,d4e5 e8e5 d5e4 e5g5,1129,77,93,128,crushing endgame fork master short,https://lichess.org/4r3yTJAt#57
01XyB,r5k1/2Q2ppp/6n1/8/3Pq3/p3P3/P5PP/5RK1 b - - 1 37,g6h4 c7f7 g8h8 f7f8 a8f8 f1f8,1130,79,78,113,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/nLHbhLSa/black#74
00fZM,5rk1/1q3r1p/3p2RQ/3p4/3B4/2P2P2/P5PP/6K1 b - - 0 30,h7g6 h6h8,1131,75,99,1490,endgame mate mateIn1 oneMove,https://lichess.org/F6b275RM/black#60
00X2S,2kr4/1p4pp/p1p1b3/Q3Bq2/8/4PB2/1PP2PPP/1K6 b - - 2 24,g7g5 a5c7,1134,244,30,16,endgame mate mateIn1 oneMove,https://lichess.org/4JI17kTq/black#48
00XCT,6Q1/7K/2k5/3r4/8/8/8/8 w - - 5 82,h7h8 d5h5 g8h7 h5h7,1134,202,100,13,endgame equality queenRookEndgame short,https://lichess.org/I94rnuWS#163
00jNk,7r/2Q2pb1/3ppk1p/5Bp1/3P4/1N2P1P1/Pr2qPP1/R5KR w - - 6 29,c7d6 e2f2 g1h2 f2g2,1137,76,99,2103,fork mate mateIn2 middlegame short,https://lichess.org/aOJ6ffu5#57
